recno,LQAC,Flag,OName,Nature,RAOdeg,DEOdeg,Source,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,Plx,e_Plx,pmRA*,e_pmRA*,pmDE,e_pmDE,Ref,GAIA,z,Gmag2,BPmag,RPmag,umag_1,Bmag_1,Gmag1,Vmag,gmag_1,rmag_1,imag_1,zmag_1,Jmag,Kmag,W1mag,W2mag,W3mag,W4mag,S1_4,S2_3,S5_0,S8_4,S23,I1B,I2B,I3B,I1R,I2R,I3R,I1I,I2I,I3I,BMAG_1a,IMAG_1a,uMAG_1a,gMAG_1a,rMAG_1a,iMAG_1b,zMAG_1a,iers_name,source_id,Separation
111782,LQAC_043-054_001,3,PKS 0252-549,ICRF2,43.371585019,-54.697621082,DR2,43.3715850012,-54.6976211431,0.07,0.067,-0.024,0.08,0.115,0.134,-0.105,0.132,AB------IJKL-,DR12,0.539,17.459,17.501,17.124,,17.61,17.353,19.3,,17.08,16.62,,16.165,14.515,12.875,11.712,8.697,6.282,,,0.8,0.943,,,,,0.3,0.3,0.5,0.1,2.5,2.3,-24.798,-25.489,,,,,,0252-549,4740722641479899904,2.2302162123926574E-4
108696,LQAC_041-046_001,3,J0246-4651,RADIO+,41.500491562,-46.8547867,DR2,41.5004916338,-46.8547868372,0.091,0.094,0.077,0.119,0.256,0.164,0.06,0.174,-B--------KL-,DR12,1.38,18.052,18.265,17.532,,18.2,17.928,,,18.36,17.28,,,,12.775,11.702,9.079,6.631,,,,0.331,,,,,0.7,0.1,0.6,0.7,0.1,0.6,-26.798,-26.958,,,,,,0244-470,4753304048094632192,5.24697508533882E-4
114338,LQAC_046-043_001,3,PKS 0302-437,RADIO,46.121675921,-43.554452019,DR2,46.1216758964,-43.5544524374,0.548,0.611,-0.301,0.673,0.265,1.285,-0.559,1.545,-B--------KL-,DR12,1.945,20.3,20.269,19.599,,19.69,20.206,,,19.72,18.34,,,,16.292,15.151,12.001,8.637,,,0.306,0.164,,,,,0.3,0.2,0.5,1.5,1.5,1.5,-26.109,-26.709,,,,,,0302-437,4755420947278844544,0.0015075590712279982
119480,LQAC_083-061_001,3,PKS 0534-611,ICRF2,83.64905204,-61.101964739,DR2,83.649051921,-61.1019647109,0.212,0.225,0.161,0.219,0.568,0.575,-0.023,0.509,AB--------KL-,DR12,1.997,19.016,19.249,18.504,,18.38,18.822,,,18.59,18.29,,,,14.917,13.908,10.752,8.338,,,0.324,0.214,,,,,0.8,0.2,0.4,0.9,0.3,0.3,-27.742,-26.953,,,,,,0534-611,4759276350441842560,2.305021235089387E-4
119289,LQAC_079-062_001,3,J0516-6207,ICRF2,79.187192366,-62.118163668,DR2,79.1871924022,-62.1181637705,0.101,0.086,-0.061,0.097,0.091,0.195,-0.054,0.169,AB-------JKL-,DR12,1.3,18.099,18.416,17.475,,21.39,17.742,,,19.15,18.41,,16.188,14.443,13.102,12.037,9.111,6.732,,,,0.835,,,,,1.2,0.3,0.0,,,,-23.543,-25.739,,,,,,0516-621,4760519073459445376,3.7398446414006097E-4
119161,LQAC_076-061_001,3,PKS 0506-61,ICRF2,76.683286366,-61.161387165,DR2,76.6832864149,-61.1613871518,0.08,0.075,-0.121,0.071,-0.401,0.179,-0.19,0.152,AB------IJKL-,DR12,1.093,17.244,17.407,16.839,16.84,17.36,17.213,16.85,,17.02,16.66,,15.527,14.125,13.691,12.57,9.878,7.489,,,2.05,1.323,,,,,,,,0.8,0.5,0.3,-27.049,-27.104,,,,,,0506-612,4760823848635177984,9.72980965631652E-5
119361,LQAC_080-061_001,3,PKS 0522-611,ICRF2,80.643439495,-61.13253709,DR2,80.6434397453,-61.1325370952,0.155,0.157,-0.188,0.157,0.65,0.337,0.012,0.315,AB------I-KL-,DR12,1.4,18.688,18.837,18.376,17.26,18.0,18.659,18.05,,17.97,17.97,,,,14.96,13.577,10.299,7.903,,,0.67,0.542,,,,,1.2,0.3,1.0,0.4,2.0,0.4,-27.084,-26.32,,,,,,0522-611,4761008837171098624,4.35402169382512E-4
119666,LQAC_087-057_001,3,PKS 0549-575,ICRF2,87.539917429,-57.540110147,DR2,87.5399175999,-57.5401104195,0.21,0.241,0.154,0.229,0.384,0.416,0.788,0.415,AB-------JKL-,DR12,2.001,19.121,19.565,18.354,,20.43,19.077,,,18.96,17.46,,16.726,15.195,13.012,11.838,8.652,6.203,,,0.355,0.58,,,,,1.0,0.3,0.4,1.3,0.4,0.2,-25.796,-27.833,,,,,,0549-575,4765694234173310080,0.0010350821123845941
119562,LQAC_085-054_001,3,PKS 0539-543,RADIO,85.191034308,-54.306137631,DR2,85.1910336268,-54.3061376359,0.081,0.101,0.002,0.091,0.06,0.196,-0.16,0.242,-B-------JKL-,DR12,1.185,17.746,17.917,17.337,,17.87,17.724,,,17.53,17.41,,16.368,14.748,13.365,12.264,9.235,6.933,,,0.373,0.406,,,,,1.1,0.5,0.4,1.3,0.1,0.0,-26.949,-26.595,,,,,,0539-543,4768409993534612992,0.0014310303482687635
118699,LQAC_068-051_001,3,PKS 0431-512,ICRF2,68.088242837,-51.156996102,DR2,68.0882431116,-51.1569957982,0.096,0.11,-0.115,0.112,-0.413,0.202,-0.293,0.287,AB------I-KL-,DR12,0.557,17.909,17.925,17.598,,17.63,17.788,17.3,,18.08,17.43,,,,13.294,12.206,9.441,6.705,,,0.59,,,,,,0.6,0.1,0.5,1.1,1.8,0.3,-24.85,-24.761,,,,,,0431-512,4781361729409854464,0.0012570973909508704
119026,LQAC_073-046_001,3,PKS 0454-46,ICRF2,73.961552198,-46.266299928,DR2,73.9615521843,-46.2662999411,0.047,0.064,-0.03,0.059,-0.3,0.094,0.274,0.122,ABC-----IJKL-,DR12,0.8528,16.903,17.017,16.601,,17.63,16.926,17.4,,16.92,17.29,,15.382,14.07,13.112,11.943,9.109,6.607,2.45,,2.88,0.723,,,,,0.5,0.2,0.5,0.3,0.4,0.9,-26.137,-26.001,,,,,,0454-463,4786973117065681024,5.8244445926763275E-5
118779,LQAC_069-045_001,3,J0439-4522,ICRF2,69.75356112,-45.372934129,DR2,69.7535611907,-45.3729341637,0.234,0.29,-0.344,0.289,0.278,0.499,-1.783,0.876,ABC-------KL-,DR12,2.017,19.647,19.958,18.758,,20.76,19.849,,,18.99,,,,,14.146,13.004,9.759,7.292,0.49,0.335,,0.255,,,,,,,,,,,-25.135,,,,,,,0437-454,4790446822191610624,2.1819517055482465E-4
119398,LQAC_081-048_001,3,J0526-4830,ICRF2,81.569463794,-48.510219874,DR2,81.5694638626,-48.5102199425,0.16,0.208,0.165,0.129,-0.031,0.309,-0.04,0.34,AB--------KL-,DR12,1.299,18.278,18.442,17.399,,20.67,18.621,,,18.91,19.17,,,,13.865,12.757,9.508,7.149,,,,,,,,,0.5,0.9,0.2,,,,-24.25,-24.973,,,,,,0524-485,4797192871487056384,2.960319289217958E-4
119273,LQAC_078-045_002,3,PKS 0514-459,RADIO,78.938542225,-45.945332644,DR2,78.9385421441,-45.9453329185,0.102,0.12,0.047,0.11,0.043,0.201,0.186,0.214,-B-------JKL-,DR12,0.194,17.569,17.628,16.455,,16.88,17.829,,,16.27,16.19,,14.875,13.138,12.766,11.812,8.954,6.508,,0.544,1.03,0.58,,,,,1.1,0.3,0.5,0.4,0.5,0.3,-23.116,-23.341,,,,,,0514-459,4798486176336060032,0.0010088636928574132
119389,LQAC_081-045_001,3,PKS 0524-460,ICRF2,81.380833959,-45.96519024,DR2,81.3808340036,-45.9651902796,0.043,0.048,-0.004,0.05,0.022,0.107,-0.202,0.119,AB-------JKL-,DR12,1.479,16.3,16.598,15.797,,17.2,16.191,,,15.83,15.4,,15.045,14.119,13.187,11.995,8.948,6.719,,,0.94,0.179,,,,,0.2,0.1,0.2,0.6,0.1,0.8,-28.059,-29.005,,,,,,0524-460,4799084619899288832,1.8112170932493477E-4
119329,LQAC_079-045_001,3,PKS 0518-45,AGN,79.957180592,-45.778848072,DR2,79.9571797555,-45.7788481655,0.059,0.076,-0.07,0.072,0.033,0.129,0.117,0.172,-B-------JKL-,DR12,0.0351,16.784,16.877,15.738,16.33,12.92,16.529,15.77,,13.01,13.05,,14.637,12.423,10.484,9.521,6.74,4.472,,,15.0,0.835,,,,,1.2,0.0,0.5,0.6,0.6,0.2,-23.203,-22.874,,,,,,0518-458,4799794011057558016,0.002126974331154446
119735,LQAC_089-045_001,3,PKS 0557-454,RADIO,89.798101571,-45.494529717,DR2,89.7981016292,-45.4945298495,0.156,0.21,0.114,0.184,-0.064,0.389,0.078,0.443,-B--------KL-,DR12,0.687,18.695,18.75,18.332,,18.07,18.556,,,18.93,18.56,,,,14.144,13.01,10.049,7.69,,,0.19,0.26,,,,,0.5,1.0,0.1,,,,-25.15,-24.271,,,,,,0557-454,4801548174483329024,4.990296872770299E-4
119684,LQAC_088-045_001,3,J0552-4522,RADIO,88.041834342,-45.373519989,DR2,88.0418341689,-45.3735197021,0.079,0.118,0.058,0.099,-0.004,0.175,-0.133,0.217,-B-----------,DR12,0.8,17.835,17.975,17.49,,,17.615,,,,,,,,14.025,12.969,9.852,7.21,,,,0.282,,,,,,,,,,,,,,,,,,0550-453,4801702385286000384,0.0011218901170239087
119516,LQAC_084-044_002,3,PKS 0537-441,ICRF2,84.709839801,-44.085816366,DR2,84.7098399159,-44.0858163991,0.067,0.076,-0.066,0.077,0.054,0.154,-0.093,0.144,ABC-----IJKL-,DR12,0.894,17.362,17.635,16.713,15.39,15.96,17.23,15.5,,17.08,14.74,,13.235,11.469,9.237,8.162,5.244,3.003,3.8,3.708,3.4,3.827,,,,,0.2,0.8,0.9,,,,-27.996,-28.687,,,,,,0537-441,4802492418750413568,3.2011358052007696E-4
119367,LQAC_080-040_001,3,J0522-4020,RADIO+,80.725479733,-40.341928075,DR2,80.725479686,-40.3419281808,0.159,0.194,-0.059,0.186,0.097,0.357,0.189,0.365,-B-------JKL-,DR12,1.38,18.993,19.733,18.012,,20.42,18.824,,,18.25,17.57,,16.615,14.935,14.207,13.08,9.818,7.341,,,,0.231,,,,,0.6,1.3,0.3,0.0,1.1,0.2,,,,,,,,0521-403,4807390944913918592,4.0207828980030907E-4
119476,LQAC_083-039_002,3,J0534-3950,RADIO+,83.543769125,-39.846904761,DR2,83.5437686333,-39.8469050804,0.376,0.35,-0.032,0.399,-0.632,0.8,-0.532,0.777,-B--------KL-,DR12,,19.81,19.832,19.457,,20.03,19.838,,,19.4,,,,,16.204,15.207,11.669,8.87,,0.064,,0.06,,,,,1.0,0.3,0.5,0.7,0.1,1.0,,,,,,,,0532-398,4808000624112119680,0.0017802422276892214
119454,LQAC_083-038_002,3,CGRaBS J0532-3848,ICRF2,83.008590346,-38.815092547,DR2,83.0085911564,-38.8150952965,0.271,0.291,-0.089,0.304,-0.002,0.713,-0.37,0.615,AB--------KL-,DR12,1.315,19.622,19.618,19.164,,19.47,19.581,,,18.77,18.57,,,,15.369,14.092,11.123,8.432,0.164,0.092,0.16,0.21,,,,,1.2,0.4,0.1,1.0,0.9,3.2,-25.444,-25.583,,,,,,0530-388,4808857590346304640,0.010155748608497066
119477,LQAC_083-037_002,3,PKS 0532-378,RADIO,83.572860625,-37.790442594,DR2,83.5728600878,-37.790442904,0.387,0.476,0.524,0.513,-0.749,0.883,0.575,1.295,-B--------KL-,DR12,1.668,20.102,20.276,19.483,,20.47,20.027,,,19.51,19.03,,,,15.256,14.117,10.984,8.483,0.715,,0.512,,,,,,,,,,,,-24.989,-25.635,,,,,,0532-378,4809567634340171776,0.001892307657214559
118794,LQAC_070-043_001,3,PKS 0438-43,ICRF2,70.071583199,-43.552390069,DR2,70.0715834809,-43.5523901921,0.184,0.233,-0.206,0.222,-0.376,0.387,0.34,0.511,ABC-----I-KL-,DR12,2.863,19.032,19.583,18.233,,19.49,18.869,18.8,,18.87,18.43,,,,14.855,13.965,10.984,8.348,5.0,2.099,3.1,1.837,,,,,0.2,0.1,0.0,0.4,0.7,0.8,-27.784,-27.587,,,,,,0438-436,4814707541961807232,8.587118906809504E-4
118946,LQAC_072-039_002,3,PKS 0448-392,ICRF2,72.426061206,-39.18596383,DR2,72.4260612403,-39.1859641074,0.036,0.046,-0.034,0.047,0.172,0.077,-0.058,0.111,ABC-----IJKL-,DR12,1.2995,16.465,16.616,16.052,15.81,16.7,16.396,16.46,,16.37,16.13,,15.462,14.411,13.029,11.579,8.758,6.557,0.56,0.608,0.74,0.251,,,,,1.2,0.5,1.1,0.4,0.6,0.7,-28.152,-27.982,,,,,,0448-392,4817873486911305472,0.0010032597386590814
119368,LQAC_080-036_001,3,PKS 0521-36,ICRF2,80.741602678,-36.458569744,DR2,80.7416017275,-36.4585693286,0.063,0.073,0.12,0.076,0.347,0.136,-0.119,0.168,ABC-----IJKL-,DR12,0.0565,15.461,15.592,14.399,14.98,15.26,15.344,14.5,,11.9,12.39,,12.949,11.328,9.748,8.765,6.096,3.838,,1.613,8.89,1.368,,,,,0.6,0.2,0.5,0.6,0.5,1.3,-21.924,-24.407,,,,,,0521-365,4822275862749577472,0.003132240681664358
119109,LQAC_075-035_001,3,J0502-3541,ICRF2,75.684860305,-35.68744284,DR2,75.6848568804,-35.6874540563,0.319,0.349,0.079,0.418,-0.568,0.684,-0.338,0.803,AB---------L-,DR12,,19.578,19.802,19.139,,17.96,19.426,,,19.26,18.56,,,,15.353,14.352,11.503,9.367,,0.112,,0.072,,,,,0.2,0.8,0.6,1.8,0.9,1.0,,,,,,,,0500-357,4824671114470901760,0.04160168692249477
119184,LQAC_077-033_001,3,J0508-3308,RADIO+,77.158688375,-33.148321522,DR2,77.1586883667,-33.1483223175,0.626,0.634,-0.938,0.812,1.245,1.334,1.338,1.103,-B--------KL-,DR12,,20.433,20.247,19.875,,19.14,20.298,,,19.3,,,,,15.472,14.115,10.992,8.596,,0.063,,0.099,,,,,1.3,1.3,0.7,,,,,,,,,,,0506-332,4826861165538053248,0.0028640200792687015
119217,LQAC_077-031_001,3,J0510-3142,ICRF2,77.693087159,-31.71498056,DR2,77.693086398,-31.7149805828,0.453,0.516,-0.149,0.589,-1.455,0.978,1.229,1.205,AB-------JKL-,DR12,,18.909,18.294,16.922,,16.31,18.753,,,15.68,15.71,,15.552,14.282,12.661,11.767,8.774,6.318,,0.189,,0.33,,,,,,,,,,,,,,,,,,0508-317,4827647767325536384,0.0023320908643832314
118122,LQAC_059-048_001,3,PKS 0355-483,ICRF2,59.341324451,-48.204211322,DR2,59.3413248729,-48.2042112509,0.04,0.052,-0.086,0.05,-0.183,0.079,-0.113,0.128,AB------IJKL-,DR12,1.016,16.36,16.494,16.006,15.83,16.71,16.267,16.38,,16.37,16.29,,15.239,14.124,12.741,11.569,8.507,5.976,,,0.57,,,,,,,,,,,,-27.448,-27.315,,,,,,0355-483,4831563025151827072,0.0010441851126816687
118319,LQAC_061-038_001,3,PKS 0405-385,ICRF2,61.745980565,-38.441122877,DR2,61.7459805854,-38.4411228069,0.092,0.11,0.091,0.11,0.536,0.193,-0.786,0.274,ABC-----IJKL-,DR12,1.285,17.81,18.11,16.974,,19.08,18.157,17.5,,18.44,17.98,,17.05,15.861,13.448,12.274,9.709,7.071,0.5,1.43,0.72,1.307,,,,,1.1,0.1,0.2,0.2,0.3,1.1,-25.67,-26.075,,,,,,0405-385,4845316640008870784,2.589882708477929E-4
116875,LQAC_053-040_001,3,PKS 0332-403,ICRF2,53.556893807,-40.140388289,DR2,53.5568935613,-40.1403883318,0.062,0.08,0.017,0.085,-0.214,0.154,0.258,0.231,ABC-----IJKL-,DR12,1.445,17.863,18.14,17.156,,17.33,17.835,18.5,,15.96,17.3,,16.396,14.467,11.841,10.774,7.827,5.494,1.35,0.64,1.91,1.301,,,,,0.2,2.5,0.4,,,,-27.758,-27.018,,,,,,0332-403,4850050557258905600,6.935093043753898E-4
116256,LQAC_051-037_002,3,J0326-3746,RADIO+,51.512501879,-37.769217053,DR2,51.5125019437,-37.7692159748,0.85,1.02,0.139,1.05,0.364,1.905,-0.824,2.992,-B--------KL-,DR12,0.876,20.871,21.013,20.147,,21.66,20.746,,,24.67,,,,,15.177,14.112,11.26,8.935,,0.062,,0.105,,,,,,,,,,,,,,,,,,0324-379,4853710380495236736,0.0038858912238244766
115957,LQAC_050-038_001,3,J0320-3837,ICRF2,50.193353509,-38.624584416,DR2,50.1933516163,-38.6245822165,0.384,0.57,-0.505,0.503,0.05,0.734,-0.171,1.119,AB-----------,DR12,1.196,20.462,20.21,19.569,,,20.523,,,,,,,,,,,,,0.123,,0.087,,,,,,,,,,,,,,,,,,0318-388,4853952273053321984,0.009541228182529022
118264,LQAC_060-036_002,3,PKS 0402-362,ICRF2,60.97395791,-36.083864752,DR2,60.9739579174,-36.0838648139,0.041,0.045,-0.11,0.054,-0.011,0.082,0.102,0.103,ABC-----IJKL-,DR12,1.4228,16.775,17.016,16.34,16.36,17.32,16.627,17.17,,16.77,15.76,,16.206,15.243,11.962,10.757,7.021,4.492,0.95,1.008,1.8,1.326,,,,,0.7,0.3,0.8,0.5,0.0,0.2,-27.692,-28.513,,,,,,0402-362,4857855509267920640,2.2385989426299961E-4
116878,LQAC_053-037_004,3,J0334-3725,RADIO+,53.564270533,-37.428629233,DR2,53.5642704805,-37.4286289509,0.023,0.035,-0.029,0.036,-0.055,0.048,-0.097,0.09,-B-------JKL-,DR12,,15.743,16.02,15.212,,16.81,15.58,,,16.66,16.19,,14.848,13.113,11.486,10.525,7.778,5.593,,0.308,,0.437,,,,,0.2,0.3,0.2,0.3,0.1,0.2,,,,,,,,0332-375,4859506529056195584,0.0010266970033983636
117029,LQAC_054-036_003,3,PKS 0335-364,ICRF2,54.22509796,-36.268395624,DR2,54.2250980707,-36.2683954352,0.1,0.12,-0.131,0.14,0.047,0.2,-0.37,0.265,AB------I-KL-,DR12,1.5406,18.299,18.45,17.776,,18.29,18.278,18.0,,18.03,17.54,,,,14.47,13.24,10.116,7.82,0.488,0.334,0.46,0.283,,,,,0.1,0.2,0.1,0.2,0.4,0.1,-26.918,-26.883,,,,,,0335-364,4860231034203041920,7.516836148292077E-4
118613,LQAC_066-038_001,3,PKS 0422-389,RADIO,66.140484488,-38.811567306,DR2,66.1404842218,-38.8115673853,0.217,0.278,-0.094,0.304,0.222,0.445,-0.746,0.59,-B--------KL-,DR12,2.346,19.238,19.229,18.889,,18.45,19.162,,,18.99,,,,,15.741,14.779,11.477,8.938,0.523,,0.34,,,,,,,,,,,,-28.044,,,,,,,0422-389,4865152585688422784,7.994779278274526E-4
118615,LQAC_066-037_001,3,PKS 0422-380,ICRF2,66.176015449,-37.939106703,DR2,66.1760155475,-37.9391067261,0.258,0.347,0.023,0.36,-0.34,0.519,0.186,0.633,ABC-----IJKL-,DR12,0.7825,19.456,19.638,18.661,17.46,18.15,19.301,18.08,,17.76,17.95,,16.243,14.677,14.146,13.005,10.501,8.154,0.44,0.93,0.92,1.417,,,,,1.2,0.1,0.4,0.9,1.1,0.1,-25.443,-25.179,,,,,,0422-380,4865493399933323136,2.918015763049805E-4
